zip_code;city;state;latitude;longitude
7863;Gees;Drenthe;52.749;6.692
7864;Zwinderen;Drenthe;52.704;6.677
7871;Klijndijk;Drenthe;52.833;6.859
7872;Valthe;Drenthe;52.843;6.875
7873;Odoorn;Drenthe;52.85;6.85
7874;Odoornerveen;Drenthe;52.855;6.762
7875;Exloo;Drenthe;52.883;6.87
7876;Valthermond;Drenthe;52.857;6.916
7877;2e Valthermond;Drenthe;52.908;7.02
7881;Emmer-Compascuum;Drenthe;52.812;7.048
7884;Barger-Compascuum;Drenthe;52.756;7.044
7885;Nieuw-Dordrecht;Drenthe;52.747;6.966
7887;Emmer-Compascuum;Drenthe;52.711;6.924
7889;Klazienaveen-Noord;Drenthe;52.757;7.004
7890;Klazienaveen;Drenthe;52.726;6.97
7891;Klazienaveen;Drenthe;52.726;6.97
7892;Klazienaveen;Drenthe;52.732;6.972
7894;Zwartemeer;Drenthe;52.722;7.03
7895;Roswinkel;Drenthe;52.838;7.042
7900;Hoogeveen;Drenthe;52.733;6.474
7901;Hoogeveen;Drenthe;52.733;6.474
7902;Hoogeveen;Drenthe;52.731;6.478
7903;Hoogeveen;Drenthe;52.735;6.487
7904;Hoogeveen;Drenthe;52.726;6.514
7905;Hoogeveen;Drenthe;52.719;6.495
7906;Hoogeveen;Drenthe;52.72;6.479
7907;Alteveer gem Hoogeveen;Drenthe;52.719;6.477
7908;Hoogeveen;Drenthe;52.719;6.455
7909;Hoogeveen;Drenthe;52.727;6.46
7910;Nieuweroord;Drenthe;52.738;6.588
7911;Nieuweroord;Drenthe;52.717;6.562
7912;Nieuweroord;Drenthe;52.725;6.553
7913;Hollandscheveld;Drenthe;52.716;6.538
7914;Hollandscheveld;Drenthe;52.723;6.532
7915;Alteveer gem Hoogeveen;Drenthe;52.685;6.496
7916;Elim;Drenthe;52.68;6.581
7917;Geesbrug;Drenthe;52.727;6.634
7918;Nieuwlande;Drenthe;52.703;6.611
7920;Zuidwolde;Drenthe;53.263;6.597
7921;Zuidwolde;Drenthe;52.679;6.43
7924;de Wijk;Drenthe;52.681;6.393
7925;Linde;Drenthe;52.638;6.448
7926;Hollandscheveld;Drenthe;52.668;6.504
7927;Alteveer;Drenthe;52.672;6.488
7928;Stuifzand;Drenthe;52.771;6.495
7929;Nieuwlande Coevorden;Drenthe;52.697;6.635
7931;Fluitenberg;Drenthe;52.733;6.447
7932;Echten;Drenthe;52.717;6.402
7933;Elim;Drenthe;52.772;6.451
7934;Stuifzand;Drenthe;52.741;6.481
7935;Eursinge;Drenthe;52.78;6.44
7936;Tiendeveen;Drenthe;52.745;6.545
7937;Tiendeveen;Drenthe;52.764;6.521
7938;Nieuw-Balinge;Drenthe;52.772;6.614
7940;Meppel;Drenthe;52.701;6.194
7941;Meppel;Drenthe;52.698;6.19
7942;Meppel;Drenthe;52.701;6.194
7943;Meppel;Drenthe;52.694;6.2
7944;Meppel;Drenthe;52.683;6.184
7946;Wanneperveen;Overijssel;52.704;6.124
7948;Meppel;Drenthe;52.73;6.164
7949;Rogat;Drenthe;52.689;6.265
7950;Staphorst;Overijssel;52.647;6.207
7951;Staphorst;Overijssel;52.647;6.207
7954;Staphorst;Overijssel;52.629;6.174
7955;IJhorst;Overijssel;52.664;6.285
7957;de Wijk;Drenthe;52.675;6.284
7958;Koekange;Drenthe;52.677;6.325
7961;Ruinerwold;Drenthe;52.717;6.245
7963;Ruinen;Drenthe;52.763;6.361
7964;Ansen;Drenthe;52.781;6.336
7965;Broekhuizen;Drenthe;52.698;6.265
7966;De Schiphorst;Drenthe;52.681;6.268
7970;Havelte;Drenthe;52.778;6.244
7971;Havelte;Drenthe;52.778;6.244
7973;Kallenkote;Drenthe;52.793;6.227
7974;Havelterberg;Drenthe;52.774;6.183
7975;Uffelte;Drenthe;52.787;6.277
7981;Diever;Drenthe;52.857;6.314
7983;Diever;Drenthe;52.855;6.286
7984;Dieverbrug;Drenthe;52.846;6.332
7985;Geeuwenbrug;Drenthe;52.872;6.367
7986;Wittelte;Drenthe;52.834;6.275
7990;Dwingeloo;Drenthe;52.812;6.345
7991;Dwingeloo;Drenthe;52.828;6.369
8000;Zwolle;Overijssel;52.503;6.099
8001;Zwolle;Overijssel;52.503;6.099
8003;Zwolle;Overijssel;52.503;6.099
8004;Zwolle;Overijssel;52.503;6.099
8007;Zwolle;Overijssel;52.087;4.656
8011;Zwolle;Overijssel;52.51;6.081
8012;Zwolle;Overijssel;52.503;6.099
8013;Zwolle;Overijssel;52.5;6.109
8014;Zwolle;Overijssel;52.494;6.111
8015;Zwolle;Overijssel;52.473;6.122
8016;Zwolle;Overijssel;52.485;6.103
8017;Zwolle;Overijssel;52.5;6.078
8019;Zwolle;Overijssel;52.507;6.082
8021;Zwolle;Overijssel;52.512;6.104
8022;Zwolle;Overijssel;52.516;6.107
8023;Zwolle;Overijssel;52.515;6.11
8024;Zwolle;Overijssel;52.522;6.119
8025;Zwolle;Overijssel;52.513;6.124
8026;Zwolle;Overijssel;52.493;6.148
8028;Zwolle;Overijssel;52.545;6.175
8031;Zwolle;Overijssel;52.523;6.084
8032;Zwolle;Overijssel;52.525;6.102
8033;Zwolle;Overijssel;52.531;6.11
8034;Zwolle;Overijssel;52.549;6.108
8035;Zwolle;Overijssel;52.534;6.149
8041;Zwolle;Overijssel;52.506;6.055
8042;Zwolle;Overijssel;52.522;6.057
8043;Zwolle;Overijssel;52.534;6.067
8044;Zwolle;Overijssel;52.549;6.04
8045;Zwolle;Overijssel;52.552;6.057
8050;Hattem;Gelderland;52.464;6.069
8051;Hattem;Gelderland;52.464;6.069
8052;Hattem;Gelderland;52.479;6.051
8055;Laag Zuthem;Overijssel;52.468;6.192
8060;Hasselt;Overijssel;52.595;6.092
8061;Genemuiden;Overijssel;52.595;6.092
8064;Zwartsluis;Overijssel;52.639;6.07
8066;Belt-Schutsloot;Overijssel;52.669;6.051
8070;Nunspeet;Gelderland;52.371;5.786
8071;Nunspeet;Gelderland;52.371;5.786
8072;Nunspeet;Gelderland;52.382;5.806
8075;Elspeet;Gelderland;52.293;5.787
8076;Nunspeet;Gelderland;52.342;5.789
8077;Hulshorst;Gelderland;52.368;5.725
8079;Noordeinde Gld;Gelderland;52.517;5.874
8080;Elburg;Gelderland;52.439;5.824
8081;Elburg;Gelderland;52.439;5.824
8082;Elburg;Gelderland;52.44;5.868
8084;'t Harde;Gelderland;52.408;5.881
8085;Doornspijk;Gelderland;52.422;5.825
8090;Wezep;Gelderland;52.462;5.993
8091;Oldebroek;Gelderland;52.462;5.993
8094;Mastenbroek;Gelderland;52.471;6.016
8095;'t Loo Oldebroek;Gelderland;52.446;5.942
8096;Oldebroek;Gelderland;52.443;5.897
8097;Oosterwolde Gld;Gelderland;52.451;5.876
8100;Raalte;Overijssel;52.388;6.27
8101;Raalte;Overijssel;52.388;6.27
8102;Raalte;Overijssel;52.391;6.277
8103;Raalte;Overijssel;52.39;6.289
8105;Luttenberg;Overijssel;52.405;6.368
8106;MariÌÇnheem;Overijssel;52.382;6.31
8107;Broekland;Overijssel;52.368;6.205
8111;Heeten;Overijssel;52.334;6.282
8112;Nieuw Heeten;Overijssel;52.319;6.352
8120;Olst;Overijssel;52.34;6.106
8121;Olst;Overijssel;52.34;6.106
8124;Wesepe;Overijssel;52.325;6.206
8131;Wijhe;Overijssel;52.39;6.139
8140;Heino;Overijssel;52.435;6.236
8141;Heino;Overijssel;52.435;6.236
8144;Lierderholthuis;Overijssel;52.434;6.206
8146;Dalmsholte;Overijssel;52.471;6.345
8147;Giethmen;Overijssel;52.48;6.376
8148;Lemele;Overijssel;52.454;6.414
8151;Lemelerveld;Overijssel;52.448;6.343
8152;Lemelerveld;Overijssel;52.447;6.342
8153;Lemelerveld;Overijssel;52.431;6.351
8154;Lemelerveld;Overijssel;52.433;6.31
8160;Epe;Gelderland;52.361;5.985
8161;Epe;Gelderland;52.361;5.985
8162;Epe;Gelderland;52.352;5.988
8166;Emst;Gelderland;52.325;5.979
8167;Oene;Gelderland;52.354;6.054
8170;Vaassen;Gelderland;52.29;5.97
8171;Vaassen;Gelderland;52.29;5.97
8172;Vaassen;Gelderland;52.285;5.955
8180;Heerde;Gelderland;52.389;6.043
8181;Heerde;Gelderland;52.389;6.043
8190;Wapenveld;Gelderland;52.433;6.071
8191;Wapenveld;Gelderland;52.433;6.071
8193;Vorchten;Gelderland;52.392;6.121
8194;Veessen;Gelderland;52.373;6.083
8196;Welsum;Overijssel;52.314;6.089
8198;Marle;Overijssel;52.412;6.126
8200;Lelystad;Flevoland;52.535;5.519
8202;Lelystad;Flevoland;52.535;5.519
8203;Lelystad;Flevoland;52.535;5.519
8211;Lelystad;Flevoland;52.535;5.519
8212;Lelystad;Flevoland;52.517;5.498
8218;Lelystad;Flevoland;52.457;5.418
8219;Lelystad;Flevoland;52.493;5.515
8221;Lelystad;Flevoland;52.55;5.485
8222;Lelystad;Flevoland;52.53;5.491
8223;Lelystad;Flevoland;52.519;5.484
8224;Lelystad;Flevoland;52.519;5.484
8225;Lelystad;Flevoland;52.506;5.487
8226;Lelystad;Flevoland;52.497;5.491
8231;Lelystad;Flevoland;52.521;5.465
8232;Lelystad;Flevoland;52.508;5.465
8233;Lelystad;Flevoland;52.504;5.477
8239;Lelystad;Flevoland;52.487;5.481
8241;Lelystad;Flevoland;52.528;5.45
8242;Lelystad;Flevoland;52.516;5.454
8243;Lelystad;Flevoland;52.515;5.455
8244;Lelystad;Flevoland;52.501;5.42
8245;Lelystad;Flevoland;52.488;5.437
8250;Dronten;Flevoland;52.52;5.708
8251;Dronten;Flevoland;52.52;5.708
8252;Dronten;Flevoland;52.52;5.698
8253;Dronten;Flevoland;52.577;5.766
8254;Dronten;Flevoland;52.524;5.727
8255;Swifterbant;Flevoland;52.571;5.644
8256;Biddinghuizen;Flevoland;52.451;5.692
8260;Kampen;Overijssel;52.556;5.919
8261;Kampen;Overijssel;52.556;5.919
8262;Kampen;Overijssel;52.564;5.896
8263;Kampen;Overijssel;52.566;5.899
8264;Kampen;Overijssel;52.559;5.89
8265;Kampen;Overijssel;52.549;5.911
8266;Kampen;Overijssel;52.552;5.922
8267;Kampen;Overijssel;52.561;5.92
8271;IJsselmuiden;Overijssel;52.559;5.924
8274;Wilsum;Overijssel;52.54;5.964
8275;IJsselmuiden;Overijssel;52.542;5.965
8276;Zalk;Overijssel;52.513;5.972
8277;IJsselmuiden;Overijssel;52.58;5.933
8278;Kampen;Overijssel;52.534;5.943
8280;Genemuiden;Overijssel;52.622;6.036
8281;Genemuiden;Overijssel;52.62;6.043
8291;Genemuiden;Overijssel;52.591;6.032
8293;Mastenbroek;Overijssel;52.564;5.992
8294;Mastenbroek;Overijssel;52.566;6.028
8300;Emmeloord;Flevoland;52.709;5.752
8301;Emmeloord;Flevoland;52.709;5.752
8302;Emmeloord;Flevoland;52.715;5.755
8303;Emmeloord;Flevoland;52.699;5.732
8304;Emmeloord;Flevoland;52.694;5.755
8305;Emmeloord;Flevoland;52.71;5.777
8307;Ens;Flevoland;52.639;5.823
8308;Emmeloord;Flevoland;52.642;5.722
8309;Tollebeek;Flevoland;52.676;5.678
8311;Tollebeek;Flevoland;52.722;5.645
8312;Espel;Flevoland;52.761;5.663
8313;Rutten;Flevoland;52.803;5.699
8314;Bant;Flevoland;52.766;5.751
8315;Luttelgeest;Flevoland;52.742;5.855
8316;Marknesse;Flevoland;52.706;5.864
8317;Kraggenburg;Flevoland;52.663;5.902
8319;Schokland;Flevoland;52.637;5.775
8320;Urk;Flevoland;52.664;5.609
8321;Urk;Flevoland;52.664;5.609
8322;Urk;Flevoland;52.668;5.624
8325;Vollenhove;Overijssel;52.681;5.95
8326;Sint Jansklooster;Overijssel;52.689;5.973
8330;Steenwijk;Overijssel;52.785;6.133
8331;Steenwijk;Overijssel;52.785;6.133
8332;Steenwijk;Overijssel;52.795;6.124
8333;Steenwijk;Overijssel;52.781;6.15
8334;Tuk;Overijssel;52.798;6.094
8335;Witte Paarden;Overijssel;52.81;6.076
8336;Baars;Overijssel;52.817;6.108
8337;De Pol;Overijssel;52.777;5.956
8338;Willemsoord;Overijssel;52.827;6.067
8339;Marijenkampen;Overijssel;52.813;6.055
8341;Steenwijkerwold;Overijssel;52.801;6.054
8342;Basse;Overijssel;52.809;6.036
8343;Zuidveen;Overijssel;52.763;6.107
8344;Onna;Overijssel;52.765;6.163
8345;Kallenkote;Overijssel;52.787;6.154
8346;De Bult;Overijssel;52.812;6.129
8347;Eesveen;Overijssel;52.818;6.157
8351;Wapserveen;Drenthe;52.81;6.211
8355;Giethoorn;Overijssel;52.759;6.084
8356;Blokzijl;Overijssel;52.725;5.962
8361;IJsselham;Overijssel;52.81;5.966
8362;Nederland;Overijssel;52.754;5.967
8363;Wetering;Overijssel;52.751;5.996
8371;Scheerwolde;Overijssel;52.784;6.045
8372;Baarlo;Overijssel;52.744;5.965
8373;Blankenham;Overijssel;52.789;5.874
8374;Kuinre;Overijssel;52.802;5.859
8375;Oldemarkt;Overijssel;52.818;5.977
8376;Ossenzijl;Overijssel;52.817;5.924
8377;Kalenberg;Overijssel;52.787;5.975
8378;Paasloo;Overijssel;52.799;5.986
8381;Frederiksoord;Drenthe;52.857;6.206
8382;Frederiksoord;Drenthe;52.835;6.186
8383;Nijensleek;Drenthe;52.839;6.176
8384;Frederiksoord;Drenthe;52.856;6.16
8385;Vledderveen;Drenthe;52.875;6.184
8386;Doldersum;Drenthe;52.874;6.241
8387;Boschoord;Drenthe;52.891;6.222
8388;Oosterstreek;Friesland;52.899;6.171
8389;Zandhuizen;Friesland;52.925;6.173
8390;Noordwolde;Friesland;52.892;6.138
8391;Noordwolde;Friesland;52.892;6.138
8392;Boijl;Friesland;52.91;6.199
8393;Vinkega;Friesland;52.865;6.125
8394;De Hoeve;Friesland;52.897;6.093
8395;Steggerda;Friesland;52.859;6.11
8396;Peperga;Friesland;52.84;6.056
8397;De Blesse;Friesland;52.83;6.054
8398;Blesdijke;Friesland;52.845;6.005
8400;Gorredijk;Friesland;52.997;6.066
8401;Gorredijk;Friesland;52.997;6.066
8403;JonkerslÌ¢n;Friesland;52.978;6.033
8404;Langezwaag;Friesland;52.98;6.012
8405;Luxwoude;Friesland;52.986;5.971
8406;Tijnje;Friesland;53.032;5.987
8407;Terwispel;Friesland;53.012;6.027
8408;Lippenhuizen;Friesland;53;6.11
8409;Hemrik;Friesland;53.036;6.153
8410;Jubbega;Friesland;52.992;6.098
8411;Jubbega;Friesland;52.992;6.098
8412;Hoornsterzwaag;Friesland;52.989;6.18
8413;Oudehorne;Friesland;52.948;6.098
8414;Nieuwehorne;Friesland;52.948;6.054
8415;Bontebok;Friesland;52.963;6.028
8420;Oldeberkoop;Friesland;52.922;6.112
8421;Elsloo;Friesland;52.922;6.112
8422;Nijeberkoop;Friesland;52.951;6.173
8423;Makkinga;Friesland;52.977;6.215
8424;Elsloo;Friesland;52.942;6.237
8425;Langedijke;Friesland;52.966;6.271
8426;Appelscha;Friesland;52.961;6.342
8427;Ravenswoud;Friesland;52.961;6.377
8428;Fochteloo;Friesland;52.991;6.337
8430;Oosterwolde;Friesland;52.991;6.291
8431;Appelscha;Friesland;52.991;6.291
8432;Haule;Friesland;53.036;6.33
8433;Haulerwijk;Friesland;53.066;6.328
8434;Waskemeer;Friesland;53.057;6.284
8435;Donkerbroek;Friesland;53.019;6.236
8437;Zorgvlied;Drenthe;52.921;6.255
8438;Wateren;Drenthe;52.912;6.275
8439;Oude Willem;Drenthe;52.897;6.302
8440;Heerenveen;Friesland;52.967;5.925
8441;Heerenveen;Friesland;52.967;5.925
8442;Heerenveen;Friesland;52.959;5.922
8443;Oranjewoud;Friesland;52.948;5.935
8444;Heerenveen;Friesland;52.937;5.95
8445;Heerenveen;Friesland;52.946;5.927
8446;Heerenveen;Friesland;52.957;5.917
8447;Heerenveen;Friesland;52.959;5.915
8448;Heerenveen;Friesland;52.971;5.932
8449;Terband;Friesland;53.006;5.892
8451;Oudeschoot;Friesland;52.932;5.955
8452;Nieuweschoot;Friesland;52.933;5.932
8453;Oranjewoud;Friesland;52.949;5.965
8454;Mildam;Friesland;52.948;5.992
8455;Katlijk;Friesland;52.951;5.999
8456;De Knipe;Friesland;52.968;5.962
8457;Gersloot;Friesland;53.005;5.962
8458;Tjalleberd;Friesland;52.996;5.937
8459;Luinjeberd;Friesland;52.989;5.92
8461;Rottum;Friesland;52.95;5.901
8462;Rotstergaast;Friesland;52.922;5.91
8463;Rotsterhaule;Friesland;52.93;5.851
8464;Sintjohannesga;Friesland;52.938;5.877
8465;Oudehaske;Friesland;52.954;5.878
8466;Nijehaske;Friesland;52.955;5.905
8467;Vegelinsoord;Friesland;52.985;5.873
8468;Haskerdijken;Friesland;52.992;5.881
8469;Nieuwebrug;Friesland;52.989;5.886
8470;Wolvega;Friesland;52.881;5.99
8471;Wolvega;Friesland;52.881;5.99
8472;Wolvega;Friesland;52.879;6.007
8474;Oldeholtpade;Friesland;52.891;6.051
8475;Nijeholtpade;Friesland;52.91;6.073
8476;Ter Idzard;Friesland;52.922;6.008
8477;Oldeholtwolde;Friesland;52.927;5.973
8478;Sonnega;Friesland;52.881;5.969
8479;Oldetrijne;Friesland;52.864;5.953
8481;Nijetrijne;Friesland;52.845;5.917
8482;Spanga;Friesland;52.824;5.88
8483;Scherpenzeel;Friesland;52.834;5.875
8484;Langelille;Friesland;52.841;5.847
8485;Munnekeburen;Friesland;52.853;5.891
8486;Oldelamer;Friesland;52.879;5.944
8487;Nijelamer;Friesland;52.895;5.947
8488;Nijeholtwolde;Friesland;52.894;5.999
8489;Slijkenburg;Friesland;52.806;5.844
8490;Akkrum;Friesland;53.053;5.846
8491;Akkrum;Friesland;53.053;5.846
8493;Terherne;Friesland;53.037;5.778
8494;Nes;Friesland;53.071;5.848
8495;Aldeboarn;Friesland;53.052;5.875
8497;GoÌÇngahuizen;Friesland;53.084;5.916
8500;Joure;Friesland;52.97;5.79
8501;Joure;Friesland;52.97;5.79
8502;Joure;Friesland;52.97;5.807
8503;Joure;Friesland;52.961;5.778
8505;Snikzwaag;Friesland;52.985;5.787
8506;Haskerhorne;Friesland;52.958;5.846
8507;Rohel;Friesland;52.927;5.823
8508;Delfstrahuizen;Friesland;52.873;5.823
8511;Goingarijp;Friesland;53.013;5.774
8512;Broek;Friesland;52.987;5.751
8513;Ouwsterhaule;Friesland;52.929;5.824
8514;Ouwster-Nijega;Friesland;52.924;5.819
8515;Oldeouwer;Friesland;52.916;5.812
8516;Doniaga;Friesland;52.905;5.743
8517;Scharsterbrug;Friesland;52.93;5.784
8520;Sint Nicolaasga;Friesland;52.932;5.767
8521;Sint Nicolaasga;Friesland;52.932;5.767
8522;Tjerkgaast;Friesland;52.902;5.678
8523;Idskenhuizen;Friesland;52.931;5.714
8524;Teroele;Friesland;52.936;5.694
8525;Langweer;Friesland;52.945;5.743
8526;Boornzwaag;Friesland;52.99;5.731
8527;Legemeer;Friesland;52.937;5.728
8528;Dijken;Friesland;52.954;5.709
8529;Koufurderrige;Friesland;52.958;5.656
8530;Lemmer;Friesland;52.836;5.723
8531;Lemmer;Friesland;52.836;5.723
8532;Lemmer;Friesland;52.854;5.698
8534;Eesterga;Friesland;52.864;5.726
8535;Follega;Friesland;52.89;5.738
8536;Oosterzee;Friesland;52.86;5.742
8537;Echten;Friesland;52.873;5.797
8538;Bantega;Friesland;52.847;5.795
8539;Echtenerbrug;Friesland;52.873;5.816
8541;Akmarijp;Friesland;52.995;5.793
8542;Terkaple;Friesland;53.01;5.787
8551;Gauw;Friesland;52.939;5.625
8552;Smallebrugge;Friesland;52.96;5.636
8553;Indijk;Friesland;52.948;5.622
8554;Ypecolsga;Friesland;52.935;5.611
8556;Sloten;Friesland;52.894;5.646
8560;Balk;Friesland;52.897;5.577
8561;Balk;Friesland;52.897;5.577
8563;Wijckel;Friesland;52.891;5.606
8564;Ruigahuizen;Friesland;52.888;5.568
8565;Sondel;Friesland;52.872;5.603
8566;Nijemirdum;Friesland;52.855;5.579
8567;Oudemirdum;Friesland;52.873;5.545
8571;Harich;Friesland;52.881;5.538
8572;Rijs;Friesland;52.868;5.49
8573;Mirns;Friesland;52.857;5.463
8574;Bakhuizen;Friesland;52.868;5.463
8581;Elahuizen;Friesland;52.913;5.538
8582;Oudega;Friesland;52.904;5.521
8583;Kolderwolde;Friesland;52.891;5.493
8584;Hemelum;Friesland;52.879;5.457
8600;Sneek;Friesland;53.03;5.663
8601;Sneek;Friesland;53.03;5.663
8602;Sneek;Friesland;53.037;5.653
8603;Sneek;Friesland;53.034;5.66
8604;Sneek;Friesland;53.04;5.674
8605;Sneek;Friesland;53.033;5.667
8606;Sneek;Friesland;53.032;5.666
8607;Sneek;Friesland;53.027;5.663
8608;Sneek;Friesland;53.027;5.656
8611;Emst;Friesland;52.963;5.545
8612;Idzega;Friesland;52.979;5.554
8613;Sandfirden;Friesland;52.988;5.519
8614;Greonterp;Friesland;52.992;5.547
8615;Blauwhuis;Friesland;53.025;5.534
8616;Westhem;Friesland;53.017;5.543
8617;Abbega;Friesland;53.028;5.576
8618;Oosthem;Friesland;53.018;5.598
8621;Heeg;Friesland;52.968;5.599
8622;Hommerts;Friesland;52.976;5.649
8623;Hommerts;Friesland;52.996;5.646
8624;Oppenhuizen;Friesland;52.999;5.698
8625;Heeg;Friesland;53.012;5.697
8626;Offingawier;Friesland;53.031;5.695
8627;Gauw;Friesland;53.056;5.71
8628;GoÌÇnga;Friesland;53.052;5.693
8629;Scharnegoutum;Friesland;53.058;5.681
8631;LoÌÇnga;Friesland;53.05;5.681
8632;Tirns;Friesland;53.06;5.63
8633;Ysbrechtum;Friesland;53.041;5.637
8635;Boazum;Friesland;53.088;5.693
8636;Britswert;Friesland;53.112;5.674
8637;Britswert;Friesland;53.107;5.693
8641;Rien;Friesland;53.094;5.66
8642;Lytsewierrum;Friesland;53.079;5.674
8644;Dearsum;Friesland;53.083;5.712
8647;Sibrandabuorren;Friesland;53.067;5.705
8650;IJlst;Friesland;53.011;5.623
8651;IJlst;Friesland;53.011;5.623
8658;Greonterp;Friesland;53.014;5.507
8700;Bolsward;Friesland;53.058;5.537
8701;Bolsward;Friesland;53.058;5.537
8702;Bolsward;Friesland;53.072;5.533
8710;Workum;Friesland;52.98;5.443
8711;Workum;Friesland;52.98;5.443
8713;Hindeloopen;Friesland;52.937;5.403
8715;Stavoren;Friesland;52.884;5.362
8721;Warns;Friesland;52.886;5.401
8722;Molkwerum;Friesland;52.906;5.409
8723;Koudum;Friesland;52.917;5.454
8724;It Heidenskip;Friesland;52.97;5.472
8730;Wommels;Friesland;53.108;5.586
8731;Britswert;Friesland;53.108;5.586
8732;Jorwert;Friesland;53.125;5.588
8733;Iens;Friesland;53.124;5.608
8734;Easterein;Friesland;53.089;5.634
8735;Itens;Friesland;53.103;5.636
8736;ReahÌÈs;Friesland;53.077;5.631
8737;Hidaard;Friesland;53.075;5.596
8741;Hartwerd;Friesland;53.07;5.567
8742;Burgwerd;Friesland;53.085;5.546
8743;Hichtum;Friesland;53.084;5.518
8744;Schettens;Friesland;53.081;5.483
8745;Longerhouw;Friesland;53.069;5.478
8746;Schraard;Friesland;53.079;5.46
8747;Wons;Friesland;53.085;5.421
8748;Witmarsum;Friesland;53.103;5.468
8749;Pingjum;Friesland;53.116;5.441
8751;Zurich;Friesland;53.114;5.401
8752;Kornwerderzand;Friesland;53.072;5.336
8753;Cornwerd;Friesland;53.086;5.384
8754;Makkum;Friesland;53.058;5.409
8755;Idsegahuizum;Friesland;53.043;5.417
8756;Piaam;Friesland;53.032;5.417
8757;Gaast;Friesland;53.016;5.41
8758;Allingawier;Friesland;53.042;5.463
8759;Exmorra;Friesland;53.057;5.476
8761;Ferwoude;Friesland;53.009;5.449
8762;Hieslum;Friesland;53.01;5.496
8763;Parrega;Friesland;53.016;5.485
8764;Dedgum;Friesland;53.024;5.495
8765;Tjerkwerd;Friesland;53.041;5.494
8766;Breezanddijk;Friesland;53.019;5.208
8771;Folsgare;Friesland;53.056;5.562
8772;Tjalhuizum;Friesland;53.047;5.61
8773;Folsgare;Friesland;53.035;5.605
8774;Wolsum;Friesland;53.036;5.546
8775;Nijhuizum;Friesland;52.982;5.487
8800;Franeker;Friesland;53.184;5.549
8801;Tzum;Friesland;53.184;5.549
8802;Franeker;Friesland;53.192;5.525
8804;Tzum;Friesland;53.161;5.56
8805;Hitzum;Friesland;53.164;5.528
8806;Achlum;Friesland;53.164;5.497
8807;Herbaijum;Friesland;53.186;5.496
8808;Dongjum;Friesland;53.206;5.543
8809;Boer;Friesland;53.212;5.563
8811;Ried;Friesland;53.221;5.585
8812;Peins;Friesland;53.206;5.597
8813;Schalsum;Friesland;53.196;5.57
8814;Zweins;Friesland;53.194;5.605
8816;Skingen;Friesland;53.205;5.625
8821;Kimswerd;Friesland;53.134;5.419
8822;Arum;Friesland;53.136;5.471
8823;Lollum;Friesland;53.134;5.532
8831;Britswert;Friesland;53.155;5.614
8832;HÌ¼ns;Friesland;53.159;5.668
8833;Leons;Friesland;53.152;5.679
8834;Baard;Friesland;53.143;5.666
8835;Easterlittens;Friesland;53.142;5.644
8841;Baaium;Friesland;53.165;5.638
8842;KÌÈbaard;Friesland;53.155;5.602
8843;Boazum;Friesland;53.134;5.62
8844;Hinnaard;Friesland;53.124;5.628
8845;Waaksens;Friesland;53.113;5.534
8851;Sexbierum;Friesland;53.237;5.552
8852;Firdgum;Friesland;53.244;5.569
8853;Klooster Lidlum;Friesland;53.234;5.516
8854;Oosterbierum;Friesland;53.233;5.51
8855;Sexbierum;Friesland;53.221;5.486
8856;Pietersbierum;Friesland;53.215;5.471
8857;Wijnaldum;Friesland;53.202;5.447
8860;Harlingen;Friesland;53.174;5.423
8861;Harlingen;Friesland;53.174;5.423
8862;Harlingen;Friesland;53.167;5.432
8871;Midlum;Friesland;53.183;5.467
8872;Midlum;Friesland;53.183;5.449
8880;West-Terschelling;Friesland;53.358;5.215
8881;Baaiduinen;Friesland;53.358;5.215
8882;Hee;Friesland;53.378;5.255
8883;Kaard;Friesland;53.376;5.27
8884;Baaiduinen;Friesland;53.381;5.273
8885;Kinnum;Friesland;53.374;5.275
8891;Midsland;Friesland;53.383;5.287
8892;Striep;Friesland;53.377;5.294
8893;Landerum;Friesland;53.386;5.3
8894;Formerum;Friesland;53.389;5.306
8895;Hoorn;Friesland;53.396;5.332
8896;Hoorn;Friesland;53.396;5.339
8897;Oosterend;Friesland;53.399;5.362
8899;Vlieland;Friesland;53.296;5.072
8900;Leeuwarden;Friesland;53.197;5.788
8901;Leeuwarden;Friesland;53.197;5.788
8902;Leeuwarden;Friesland;53.197;5.788
8903;Leeuwarden;Friesland;53.197;5.788
8911;Leeuwarden;Friesland;53.197;5.788
8912;Leeuwarden;Friesland;53.196;5.782
8913;Leeuwarden;Friesland;53.203;5.786
8914;Leeuwarden;Friesland;53.204;5.775
8915;Leeuwarden;Friesland;53.212;5.78
8916;Leeuwarden;Friesland;53.206;5.787
8917;Leeuwarden;Friesland;53.211;5.801
8918;Leeuwarden;Friesland;53.217;5.807
8919;Leeuwarden;Friesland;53.213;5.78
8921;Leeuwarden;Friesland;53.202;5.804
8922;Leeuwarden;Friesland;53.206;5.8
8923;Leeuwarden;Friesland;53.214;5.815
8924;Leeuwarden;Friesland;53.202;5.824
8925;Leeuwarden;Friesland;53.209;5.837
8926;Leeuwarden;Friesland;53.212;5.845
8927;Leeuwarden;Friesland;53.217;5.826
8931;Leeuwarden;Friesland;53.186;5.795
8932;Leeuwarden;Friesland;53.187;5.793
8933;Leeuwarden;Friesland;53.197;5.801
8934;Leeuwarden;Friesland;53.189;5.812
8935;Leeuwarden;Friesland;53.184;5.803
