postcode;stedelijkheid;n;longitude;latitude
5627;2,44074;270;5.444252;51.48616999999999
5628;1,62753;247;5.4755291;51.4794439
5629;2,81481;135;5.4711208;51.490189
5631;2,71795;156;5.503711699999999;51.4570505
5632;2,19128;298;5.4976308;51.4757749
5633;4,8;5;5.5044753;51.49389799999999
5641;2,74396;207;5.5274803;51.4453975
5642;2,11613;155;5.514885599999999;51.4394078
5643;1,43891;221;5.5021076;51.42421179999999
5644;1,99528;212;5.4852794;51.4131558
5645;2,40196;102;5.516884699999999;51.42483319999999
5646;2,77273;66;5.5110766;51.4119452
5647;4,5;2;5.5240162;51.4238391
5651;3,10448;67;5.428960000000001;51.45790299999999
5652;2,55376;186;5.4377862;51.4364284
5653;2,21858;183;5.4435516;51.4243143
5654;2,02347;213;5.464249499999999;51.4220348
5655;3,1028;107;5.434559699999999;51.4115715
5657;4,25;24;5.3882374;51.4492486
5658;3,46429;112;5.4092813;51.4403803
5661;4,35714;28;5.5341748;51.4134885
5662;3,54118;85;5.5483258;51.42729749999999
5663;3,43836;146;5.547082;51.4128781
5664;2,45669;127;5.5610329;51.4174812
5665;2,75424;118;5.580405;51.4165601
5666;2,41379;87;5.5741596;51.4260714
5667;3,3964;111;5.5641591;51.4331289
5671;3,14935;154;5.5466357;51.47610090000001
5672;3,08383;167;5.551021;51.4653555
5673;3,26277;137;5.5649967;51.4699615
5674;4,91304;138;5.5535147;51.4942205
5681;4,76471;34;5.4153372;51.52176979999999
5682;3,4375;80;5.380298799999999;51.5260186
5683;2,72;200;5.407534999999999;51.498409
5684;2,80843;261;5.361629000000001;51.513694
5685;3,62791;129;5.3752502;51.4998935
5688;4,16944;301;5.306528;51.5320155
5689;4;5;5.31227;51.4981522
5691;4,1541;305;5.4616253;51.52489569999999
5692;4,82353;17;5.4667096;51.5009357
5694;4,175;120;5.5317834;51.5163345
5701;1,3303;330;5.665265199999999;51.4809669
5702;2,5159;283;5.6619709;51.4969392
5703;2,53793;145;5.6806456;51.4841754
5704;3,16304;184;5.7025839;51.455444
5705;2,76923;52;5.6788041;51.4671368
5706;3,02606;307;5.6248852;51.4591994
5707;2,5963;270;5.644176499999999;51.4898903
5708;4,22843;197;5.6032052;51.481315
5709;3,20346;231;5.6960332;51.48738179999999
5711;3,66502;203;5.7027101;51.392245
5712;4,6746;252;5.7017038;51.3554596
5715;5;71;5.6702967;51.4254072
5721;3,60423;331;5.7824953;51.3988609
5724;5;29;5.7333868;51.43023609999999
5725;5;79;5.7943272;51.36143449999999
5731;3,68182;264;5.6077376;51.43895089999999
5735;4,30137;146;5.6354464;51.5113977
5737;5;125;5.5835966;51.5138785
5738;5;62;5.5693891;51.5409223
5741;4,25556;270;5.6288184;51.5433598
5751;2,99667;300;5.7863171;51.464512
5752;4,77143;70;5.7868694;51.4829318
5753;4,3913;115;5.817104;51.4392773
5754;3,83108;148;5.8420356;51.46438209999999
5756;5;49;5.752272;51.4424786
5757;5;99;5.838677;51.41713530000001
5758;5;74;5.8687954;51.3735121
5759;5;36;5.888357699999999;51.4041159
5761;4,41958;143;5.720853099999999;51.512534
5763;5;64;5.8042083;51.503163
5764;5;44;5.807513999999999;51.5504737
5766;5;16;5.9079631;51.4347299
5768;4,53896;154;5.8675888;51.3367418
5801;3,00357;280;5.9540026;51.5272961
5802;2,68108;185;5.990645499999999;51.521472
5803;2,73944;142;5.9915451;51.5332973
5804;3,78846;52;5.9715216;51.5475119
5807;4,89091;55;6.0160713;51.53995639999999
5808;5;34;6.0277302;51.5024266
5809;4,77049;61;5.9863767;51.4939989
5811;5;29;6.0281631;51.4892198
5812;5;18;5.9495353;51.5064228
5813;5;55;5.8984244;51.4826413
5814;5;17;5.955857099999999;51.4744641
5815;5;42;5.9279362;51.5286173
5816;5;9;5.8802452;51.5521257
5817;5;9;6.0037017;51.55906359999999
5821;5;72;5.995824499999999;51.5990689
5823;5;30;6.026687;51.5737225
5824;5;15;6.008214799999999;51.5799507
5825;5;102;5.9467256;51.5857255
5826;5;12;6.0019136;51.61196349999999
5827;5;25;5.9703425;51.61885789999999
5831;3,46474;312;5.9394154;51.6442067
5835;5;59;5.9330332;51.6762477
5836;4,88889;45;5.9633391;51.6324236
5841;5;52;5.8499484;51.5958735
5843;5;24;5.8585873;51.5743227
5844;5;16;5.9174224;51.603051
5845;4,78182;110;5.8543506;51.61678
5846;5;16;5.8587583;51.637693
5851;5;60;6.017947400000001;51.6402045
5853;5;59;6.091151399999999;51.6417116
5854;4,33557;149;6.0558171;51.6012683
5855;5;75;6.106690599999999;51.5616625
5856;5;39;6.1651669;51.5269306
5861;5;61;6.0736908;51.5317075
5862;5;17;6.0471481;51.5462737
5863;5;34;6.0998158;51.5303506
5864;5;66;6.0821857;51.5101623
5865;5;36;6.087978499999999;51.4914004
5866;5;48;6.1190585;51.4976925
5871;5;37;6.1582323;51.4956398
5872;5;28;6.1444041;51.4779074
5911;1,48227;141;6.1721338;51.3723862
5912;2,17703;209;6.1635087;51.3557324
5913;1,86574;216;6.1995;51.3696235
5914;2,4;200;6.1704266;51.3869562
5915;3,18902;164;6.1933512;51.3567885
5916;4,38961;77;6.200302499999999;51.3880104
5921;2;171;6.1463031;51.367165
5922;2,27273;132;6.142861799999999;51.3739263
5923;2,36207;58;6.143241799999999;51.3607457
5924;2,25;72;6.1313871;51.3666314
5925;2,92683;82;6.1290894;51.37859700000001
5926;3,97143;70;6.1180093;51.35812
5927;4,7037;27;6.1069022;51.38238930000001
5928;3,90323;31;6.0930958;51.4094401
5931;3,13679;212;6.1417097;51.34635249999999
5932;3,64539;141;6.152406999999999;51.3352663
5935;3,82222;90;6.125280999999999;51.331428
5941;4,40157;127;6.181193899999999;51.4206262
5943;5;29;6.188142;51.4518795
5944;5;78;6.1897318;51.4887052
5951;4,34694;147;6.1222366;51.302657
5953;3,9551;245;6.0970865;51.2776817
5954;5;73;6.0537022;51.2589121
5961;3,61592;289;6.0447408;51.4593686
5962;4,97872;47;6.0861041;51.4677697
5963;5;50;6.035263899999999;51.4308732
5964;5;38;6.0056778;51.461378
5966;5;62;5.967547799999999;51.43697770000001
5971;4,21705;129;6.1053143;51.4351456
5973;5;58;6.135965199999999;51.454625
5975;4,42169;166;6.0410628;51.41213639999999
5976;5;35;5.981448299999999;51.40993
5977;5;10;5.291265999999999;52.132633
5981;3,8125;192;5.978766999999999;51.33637539999999
5984;5;29;5.996209200000001;51.3565294
5985;5;47;5.9313771;51.3598327
5986;5;57;5.924729399999999;51.3286032
5987;4,88889;27;5.962918;51.3082567
5988;4,12143;140;6.0154096;51.3239768
5991;4,29213;178;6.0748957;51.3261637
5993;4,39894;188;6.058002;51.3691368
5995;5;123;6.036827199999999;51.30183719999999
6001;2,03015;199;5.7099335;51.2525577
6002;3,92208;154;5.6439594;51.2636378
6003;4,05319;94;5.7050679;51.2764348
6004;3,06048;248;5.7394393;51.25374009999999
6005;4,28205;117;5.7480303;51.2323113
6006;3,21429;308;5.6612402;51.2207937
6011;5;46;5.7823442;51.2096194
6012;5;20;5.7780366;51.1888387
6013;5;34;5.813951599999999;51.18968210000001
6014;5;57;5.8310829;51.178334
6015;5;43;5.7956867;51.1643552
6017;5;77;5.850878;51.16422859999999
6019;5;76;5.8792803;51.1601805
6021;3,96078;255;5.5871324;51.2716179
6023;5;61;5.5674247;51.254174
6024;5;46;5.5787993;51.2300041
6026;4,35802;162;5.636230599999999;51.32181689999999
6027;5;56;5.5676573;51.3040724
6028;5;20;5.5415198;51.2869207
6029;5;42;5.629655;51.3536857
6031;4,13502;237;5.7297402;51.3015059
6034;5;49;5.8103661;51.2817626
6035;5;121;5.811505599999999;51.3185034
6037;5;42;5.825304;51.228488
6039;4,24031;129;5.7137644;51.19199709999999
6041;2,88043;276;5.975637;51.1999003
6042;3,10965;228;4.445034;51.5469523
6043;2,15929;226;6.010782400000001;51.18891199999999
6044;2,10345;87;6.018780599999999;51.1806274
6045;3,06849;146;6.017872499999999;51.1688665
6049;4,14844;128;5.9454052;51.1804467
6051;4,22905;179;5.897959999999999;51.1408814
6061;5;106;5.291265999999999;52.132633
6063;5;77;6.0934249;51.1413417
6065;5;95;5.9472187;51.1278967
6067;4,86239;109;5.9307691;51.15757910000001
6071;4,29297;256;6.0340072;51.2284083
6074;5;108;6.0182965;51.1557274
6075;4,45614;114;6.085051300000001;51.162764
6077;5;108;5.990285999999999;51.1466749
6081;4,28889;135;5.9435803;51.2330397
6082;5;30;5.980764400000001;51.2390226
6083;5;30;5.95715;51.2507344
6085;5;106;5.9262513;51.2129141
6086;5;117;5.983669;51.2677712
6088;5;112;5.9319565;51.2704052
6089;5;19;5.9024812;51.30080539999999
6091;5;30;5.8242896;51.25479910000001
6092;5;10;5.850880999999999;51.2495322
6093;4,29651;172;5.872726399999999;51.268139
6095;5;87;5.8768645;51.2259083
6096;5;61;5.8574185;51.1953848
6097;5;104;5.8809882;51.1837052
6099;5;56;5.9218369;51.1921396
6101;3,55328;244;5.8656888;51.1110474
6102;4,5;126;5.899845600000001;51.0883636
6104;5;55;5.946811599999999;51.0650246
6105;5;52;5.9738393;51.10032560000001
6107;5;58;5.8470181;51.1303318
6109;5;30;5.829832;51.1102211
6111;5;20;5.9068971;51.1063504
6112;5;25;5.9037639;51.1222355
6114;4,24186;215;5.8622999;51.0640589
6116;5;51;5.8206697;51.0818563
6118;5;90;5.8632674;51.0378261
6121;4,11024;127;5.8376436;51.03910980000001
6122;4,04839;62;5.814438699999999;51.04419439999999
6123;5;36;5.8225889;51.04837
6124;4,96667;30;5.7912352;51.04927439999999
6125;4,98039;51;5.7805395;51.0288626
6127;4,98507;67;5.7698876;51.0398593
6129;4,87179;156;5.775697399999999;50.9898552
6131;2,00699;143;5.8647132;50.9984972
6132;3,39597;149;5.8881304;50.9868541
6133;3,12222;90;5.8625389;50.9881421
6134;3,58228;79;5.8484186;50.9901584
6135;3,18657;134;5.8455184;50.9994599
6136;2,30688;189;5.874379999999999;51.0137109
6137;2,52212;226;5.8895328;51.0011723
6141;4,26866;67;5.8423711;51.01531689999999
6142;5;40;5.8263285;51.0004192
6143;5;35;5.816773899999999;51.016595
6151;3,97744;133;5.863019899999999;50.9750401
6153;5;5;5.886729000000001;50.972539
6155;5;54;5.8688045;50.9564447
6161;2,41279;172;5.8049235;50.95963949999999
6162;2,21154;104;5.8361202;50.9776958
6163;3,27948;229;5.816696599999999;50.985204
6164;2,66667;153;5.8293893;50.9531912
6165;2,05195;154;5.8315496;50.9635415
6166;2,41333;150;5.8451673;50.9746278
6167;5;5;5.792771399999999;51.0099381
6171;3,57525;299;5.291265999999999;52.132633
6174;4,95;20;5.849634399999999;50.9574071
6176;5;79;5.841569300000001;50.9342845
6181;3,72558;215;5.7671408;50.9484414
6191;3,63987;311;5.8032771;50.9361951
6199;5;1;5.776135;50.9140244
6211;1,00395;253;5.6860069;50.8505631
6212;2,52419;124;5.6881526;50.8295845
6213;2,83607;122;5.6627676;50.8308198
6214;1,07519;133;5.6735818;50.8446443
6215;2,37838;185;5.6503193;50.84055499999999
6216;1,62069;174;5.654256699999999;50.8521065
6217;1,67411;224;5.6680028;50.8566589
6218;2,6117;188;5.6610932;50.8700451
6219;3,88136;59;5.6828067;50.866379
6221;1,10989;182;5.699764399999999;50.8551112
6222;2,99342;152;5.7140479;50.87790589999999
6223;5;79;5.700786;50.89161050000001
6224;1,28;225;5.711417099999999;50.8493216
6225;3,77419;124;5.7373692;50.8663185
6226;2,06471;170;5.7368362;50.848074
6227;2,24468;188;5.7283631;50.8380525
6228;2,43972;141;5.7288931;50.8249814
6229;2,97973;148;5.706143000000001;50.8234882
6231;4,25258;194;5.7543447;50.8863697
6235;5;80;5.7803686;50.9033654
6237;5;14;5.7620634;50.91602640000001
6241;4,14504;131;5.734721;50.900394
6243;4,98667;75;5.7479932;50.9180267
6245;4,28302;212;5.7204374;50.7836705
6247;4,98701;77;5.7347113;50.8064368
6251;5;11;5.7783674;50.80819349999999
6252;5;4;5.7646006;50.8036588
6255;5;40;5.8198188;50.7683236
6261;5;26;5.7965709;50.7799095
6262;5;23;5.8151242;50.7920223
6265;5;38;5.7606201;50.7921208
6267;5;91;5.756425399999999;50.8340615
6268;5;18;5.7749815;50.8461914
6269;5;99;5.8051376;50.82121050000001
6271;4,34513;113;5.8792901;50.8070602
6273;5;7;5.860512099999999;50.8171359
6274;5;17;5.838976;50.7986535
6276;5;10;5.8701481;50.77883449999999
6277;5;15;5.8552792;50.7691542
6278;5;2;5.851086599999999;50.7797929
6281;5;59;5.915283899999999;50.7948062
6285;5;38;5.9087399;50.7638492
6286;5;54;5.9413922;50.8117375
6287;5;52;5.934579299999999;50.82512999999999
6289;5;2;5.9150173;50.83917229999999
6291;3,44211;190;5.985043399999999;50.7599552
6294;5;42;5.291265999999999;52.132633
6295;5;22;5.9931963;50.783002
6301;4,04286;280;5.8264587;50.8619022
6305;4,95;40;5.8625056;50.8496543
6307;5;6;5.854452300000001;50.8265718
6311;5;24;5.8819227;50.8578128
6312;5;5;5.8957573;50.8623355
6321;5;74;5.8873609;50.8301334
6325;5;111;5.7845475;50.8613779
6333;5;82;5.8223332;50.9038909
6336;4,91379;116;5.8456766;50.8922752
6341;5;1;5.8711971;50.8642273
6342;5;1;5.8676213;50.8663653
6343;5;108;5.8945175;50.87937059999999
6351;4,22759;145;5.99831;50.8218683
6353;5;2;5.974235999999999;50.8185382
6361;4,25628;199;5.8777048;50.9220163
6363;4,73333;60;5.8861167;50.9006901
6365;4,98438;64;5.878320299999999;50.9402802
6367;4,34348;230;5.9253165;50.8725871
6369;4,32075;159;5.9750177;50.833503
6371;2,66286;175;6.0123205;50.902091
6372;2,7318;261;6.0244053;50.8831806
6373;2,78222;225;6.0209417;50.9120983
6374;3,15;300;6.0566905;50.9128608
6411;1,70796;226;5.9578826;50.8892099
6412;2,42;200;5.9536992;50.8998727
6413;2,51916;287;5.9570048;50.9153809
6414;3,09545;220;5.9799297;50.9168212
6415;2,345;200;5.9875178;50.8994479
6416;2,38889;162;5.9950978;50.8820789
6417;2,13636;198;5.9812173;50.877568
6418;2,52404;208;6.0045435;50.8659234
6419;3,38596;114;5.9726234;50.8675626
6421;3;1;5.9517975;50.9278971
6422;5;8;6.0064879;50.8449365
6431;1,94717;265;5.9272506;50.9273499
6432;2,76296;135;5.9133759;50.92282700000001
6433;3,48148;135;5.9303478;50.911513
6436;3,90278;72;5.925473999999999;50.9418163
6438;4,34906;106;5.9098095;50.9517608
6439;4,96667;30;5.8965568;50.965505
6441;2,25893;224;5.9647295;50.951581
6442;3,19178;73;5.996731899999999;50.9499407
6443;2,63063;111;5.993189;50.940972
6444;2,35849;159;5.9625207;50.9412361
6445;3,22619;84;5.9934018;50.9344256
6446;2,91129;124;5.942232499999999;50.93704289999999
6447;4,90741;54;5.9402376;50.95805989999999
6451;4,25874;143;5.9910125;50.96854
6454;5;25;5.9510447;50.97843169999999
6456;5;24;5.9296392;50.9690592
6461;2,19802;202;6.062034199999999;50.8629487
6462;2,53093;194;6.0680599;50.8534962
6463;2,20134;149;6.0642754;50.8732783
6464;3,4;110;6.0781852;50.8777778
6465;3,66102;59;6.032371599999999;50.8527373
6466;2,59565;230;6.0289752;50.8594403
6467;2,44538;119;6.0255773;50.866144
6468;3,75;16;6.0451;50.8742739
6469;4;19;6.0448767;50.89191719999999
6471;3,725;160;6.062365;50.89427509999999
6511;1,11599;319;5.8663962;51.84636
6512;1;141;5.856790999999999;51.8402136
6515;4,10227;88;5.8439885;51.88193880000001
6521;1,06726;223;5.873229299999999;51.8393932
6522;1,78313;166;5.8806631;51.85094789999999
6523;2,21176;255;5.8893668;51.829311
6524;1,13311;293;5.8641781;51.8358703
6525;2,94231;260;5.8701555;51.8170251
6531;1,28767;292;5.8499243;51.8312811
6532;1,73964;169;5.834575099999999;51.8214464
6533;2,01212;330;5.8466081;51.81554999999999
6534;2,01818;110;5.8203391;51.8168541
6535;2,03271;214;5.8293517;51.8044879
6536;2,51639;122;5.8093809;51.7962078
6537;2,08088;272;5.792984199999999;51.81290809999999
6538;1,89744;312;5.805292499999999;51.816274
6541;1,88835;206;5.8346224;51.8532423
6542;1,13793;232;5.8403562;51.8410314
6543;1,90254;236;5.8247418;51.8378314
6544;2,00588;170;5.815154;51.8316819
6545;2,27206;136;5.8050313;51.8388066
6546;3,04505;222;5.7804025;51.8320715
6551;5;93;5.813261799999999;51.8622525
6561;4,27273;154;5.931409899999999;51.7927583
6562;4,08097;247;5.950957;51.7599961
6564;4,95745;47;5.8942162;51.8052247
6566;4,22222;180;6.0394263;51.8614536
6571;4,9;60;5.9254694;51.8115994
6572;4,69565;23;5.9356513;51.8203581
6573;4,56667;120;5.929950499999999;51.83256970000001
6574;4,22222;18;5.9055583;51.8351231
6575;5;7;5.9442353;51.8371481
6576;5;81;5.9185362;51.85699899999999
6577;5;7;5.9689697;51.8438455
6578;5;48;5.991458499999999;51.8400505
6579;5;20;6.009178299999999;51.8603528
6581;3,64664;283;5.8525899;51.7967115
6582;4,89474;57;5.8328488;51.7659213
6584;4,36667;90;5.8771417;51.771655
6585;4,9899;99;5.896216099999999;51.75216959999999
6586;5;15;5.9202252;51.7403756
6587;4,96;25;5.9010451;51.728111
6591;3,71064;235;5.9795424;51.6923966
6595;4,65152;66;5.994456899999999;51.7154414
6596;5;88;5.9442252;51.7285786
6598;5;69;5.998532600000001;51.6729178
6599;5;33;6.016858;51.7116498
6601;2,65704;277;5.706639399999999;51.81183559999999
6602;2,57143;203;5.7205765;51.80718539999999
6603;4,8087;115;5.7607361;51.8012511
6604;4,06422;109;5.736111699999999;51.8262936
6605;2,95833;264;5.7241403;51.8003914
6606;5;17;5.6717323;51.8029326
6611;5;80;5.79352;51.7678677
6612;5;20;5.7542117;51.76979979999999
6613;4,95652;23;5.7077991;51.7852998
6615;4,91667;12;5.695685300000001;51.8229617
6616;5;32;5.6885413;51.8365533
6617;5;63;5.651344;51.84894569999999
6621;5;95;5.43977;51.8483269
6624;5;47;5.3841448;51.81645779999999
6626;5;56;5.461783200000001;51.8261167
6627;5;42;5.529233800000001;51.8335579
6628;5;21;5.5596087;51.8533194
6629;5;37;5.5722913;51.83417379999999
6631;5;58;5.606523;51.8563913
6634;5;30;5.6208684;51.82921220000001
6641;2,83129;326;5.7738213;51.8641963
6642;3,59259;81;5.761238899999999;51.8515613
6644;4,95402;87;5.7344013;51.8661256
6645;5;58;5.697158;51.8785396
6651;3,63404;235;5.5942725;51.8940837
6652;3,7;50;5.6055848;51.8763133
6653;5;50;5.6681474;51.8825926
6654;5;43;5.6446378;51.88107240000001
6655;4,32;25;5.576927;51.8737
6657;5;66;5.5479625;51.8777205
6658;4,21557;167;5.5114104;51.8767886
6659;5;76;5.4700565;51.86811840000001
6661;3,27063;303;5.8286929;51.9357513
6662;3,50385;260;5.848415699999999;51.9029351
6663;4,07534;146;5.8658809;51.8596385
6665;4,93269;104;5.8067297;51.9580703
6666;4,10714;140;5.7518063;51.95015110000001
6668;5;34;5.6837996;51.94284099999999
6669;5;119;5.6641968;51.9119517
6671;4,16667;126;5.7211194;51.9304187
6672;5;11;5.6898941;51.9239742
6673;5;65;5.7277679;51.8982646
6674;5;83;5.745269299999999;51.9186297
6675;5;57;5.784763;51.916694
6676;5;4;5.780091800000001;51.9341691
6677;5;17;5.7781939;51.8851906
6678;4,60377;53;5.817663899999999;51.8832443
6681;3,73333;285;5.9011315;51.9003013
6684;5;10;5.8698071;51.8939122
6685;4,93878;49;5.929116200000001;51.8909362
6686;5;74;6.0066716;51.8949566
6687;5;72;5.9561386;51.9081389
6691;4,20468;171;5.9625615;51.8759846
6701;2,06897;87;5.663458;51.9570908
6702;3,10526;76;5.6360702;51.953098
6703;3,50847;118;5.693321;51.9649396
6704;4,22222;27;5.7017747;51.9817863
6705;4,93651;63;5.6973471;51.992622
6706;2,30822;146;5.6757203;51.9764083
6707;2;132;5.6647668;51.9716266
6708;2,67315;257;5.652903100000001;51.9867989
6709;3,44186;43;5.635453099999999;51.9663978
6711;2,67897;271;5.6740854;52.0415614
6712;1,6;130;5.6619624;52.0474598
6713;1,8365;263;5.659810999999999;52.0369338
6714;1,55758;165;5.6463088;52.0442252
6715;2,39103;156;5.633425;52.0381991
6716;3,05128;156;5.6312849;52.0276739
6717;2,18395;299;5.6631806;52.0208308
6718;4,09375;128;5.702063799999999;52.0641306
6721;3,50893;336;5.6703804;52.007203
6731;5;73;5.796830099999999;52.07013860000001
6732;5;80;5.7758221;52.1296897
6733;5;59;5.716277;52.1006684
6741;4,49828;291;5.631377899999999;52.1100765
6744;5;67;5.5866301;52.0537149
6745;4,92857;14;5.5872718;52.04039789999999
6811;1,23077;156;5.9066436;51.9809754
6812;3,30986;71;5.8755333;51.9838608
6813;2,9927;137;5.8777633;51.9943732
6814;2,02186;183;5.9030863;51.9877935
6815;4,27193;114;5.9064478;52.0035625
6816;4,97368;76;5.882829099999999;52.0339739
6821;1,16092;174;5.912752299999999;51.99394849999999
6822;1,13333;180;5.925169;51.99730839999999
6823;2,7027;222;5.9381543;52.0032952
6824;1,80081;246;5.9372731;51.9913857
6825;2,02907;172;5.9680892;51.9792025
6826;2,13253;249;5.950182;51.9814374
6827;3,04348;23;5.9393799;51.9700329
6828;1,27336;289;5.9231693;51.9801446
6831;2,03093;97;5.88784;51.9553661
6832;2,04464;112;5.9107009;51.9608567
6833;2,06429;140;5.925036599999999;51.9654457
6834;3,16667;78;5.9280255;51.95600270000001
6835;2,50658;152;5.908460199999999;51.9503504
6836;2,6749;243;5.894137600000001;51.9457601
6841;2,39286;112;5.8903767;51.97515199999999
6842;2,98113;53;5.8842829;51.9621811
6843;2,48505;301;5.8644753;51.9631701
6844;2;99;5.8564699;51.9489686
6845;2,20779;154;5.8743377;51.94675059999999
6846;3,90647;139;5.8435647;51.958901
6851;3,62656;241;5.949701;51.9403084
6852;2,98122;213;5.9271487;51.9441013
6861;3,71341;164;5.8304031;51.9914171
6862;3,81773;203;5.8413961;51.9802492
6865;4,13415;164;5.797937999999999;51.97974310000001
6866;3,79817;109;5.7677021;51.97857370000001
6869;4,73913;23;5.8119597;51.9750685
6871;3,56989;279;5.7473468;51.9928467
6874;5;44;5.7891343;52.0014224
6877;5;5;5.912791599999999;52.0803288
6881;2,61695;295;5.9869973;52.0048055
6882;2;219;5.9703539;51.98971179999999
6883;2,8227;141;5.9968287;51.9883654
6891;4,1129;62;5.9622937;52.02997569999999
6901;2,31944;216;6.0768784;51.9258427
6902;3,83784;37;6.0978781;51.9300639
6903;2,88083;193;6.0732838;51.9552296
6904;2,37168;226;6.058186099999999;51.9321156
6905;4,475;80;6.0625029;51.92127680000001
6909;5;62;6.126328000000001;51.9073535
6911;5;66;6.0439982;51.8824335
6913;5;29;6.075006699999999;51.9020568
6914;5;32;6.1100428;51.8790188
6915;4,28302;106;6.123666099999999;51.8650491
6916;4,64198;81;6.0813168;51.8699001
6917;4,96429;28;6.1450457;51.8559779
6921;2,96933;326;6.0203413;51.95795150000001
6922;3,13125;160;5.9943491;51.94600459999999
6923;4,875;72;6.026717499999999;51.9257703
6924;4,97059;34;5.987072;51.92779549999999
6931;3,62562;203;5.9674349;51.9606474
6932;3,15607;173;5.974520099999999;51.9470135
6941;3,88732;142;6.1262621;51.9524819
6942;3,67192;317;6.155891700000001;51.9350045
6951;2,77612;201;6.0991216;52.0575266
6952;3,27068;133;6.071394499999999;52.0536416
6953;4;56;6.1036585;52.04000809999999
6955;5;43;6.1003943;52.0175827
6956;4,43333;30;6.1080872;52.0676998
6957;5;39;6.0588221;52.0729052
6961;3,81379;290;6.0501346;52.0946334
6964;5;37;6.0946666;52.1136254
6971;4,25287;261;6.1667454;52.1045501
6974;5;29;6.1358478;52.0715758
6975;5;12;6.1298715;52.135756
6981;3,71951;164;6.138269500000001;52.0142841
6982;3,66667;72;6.146478699999999;52.0058827
6983;3,98718;78;6.1273545;52.00289429999999
6984;5;8;6.155837;52.0253273
6986;4,85106;47;6.1199721;51.98468030000001
6987;5;89;6.080197099999999;51.9867428
6988;5;27;6.0404424;51.9887907
6991;3,59624;213;6.0153154;52.02727789999999
6994;5;51;6.0863969;51.9997059
6996;5;49;6.195704999999999;52.0232348
6997;5;23;6.1949121;52.0046711
6998;5;27;6.201934199999999;51.9910146
6999;5;60;6.2465223;52.0099153
7001;2,40157;127;6.2921359;51.9662981
7002;2,82;200;6.3164228;51.9769509
7003;3,30488;82;6.308148;51.9627838
7004;4,656;125;6.3566329;51.9615008
7005;4,04762;21;6.297157899999999;51.9514207
7006;3,07273;220;6.2542426;51.9696477
7007;3,56494;154;6.270600099999999;51.9528401
7008;4,33333;33;6.2640277;51.9757682
7009;2,96939;196;6.291028499999999;51.983626
7011;4,28;150;6.3651054;51.9397945
7021;4,34701;268;6.3608302;52.009106
7025;5;79;6.4407774;52.0047551
7031;4,47959;196;6.194882799999999;51.95950930000001
7035;5;55;6.229965000000001;51.9364125
7036;5;15;6.201096;51.92731970000001
7037;5;69;6.1964013;51.9063342
7038;5;83;6.2493897;51.9035288
7039;5;41;6.2197266;51.87591740000001
7041;3,74545;220;6.252818800000001;51.87416109999999
7044;4,47368;19;6.262992199999999;51.8895371
7045;5;30;6.305463899999999;51.8846125
7046;5;6;6.2942556;51.9090965
7047;5;42;6.2646638;51.926604
7048;5;10;6.2830305;51.9335885
7051;4,26286;175;6.460628799999999;51.9452065
7054;5;53;6.420710700000001;51.9473937
7055;5;39;6.4921693;51.9647212
7061;4,09559;136;6.356364699999999;51.9163715
7064;4,40741;162;6.3977111;51.90616439999999
7065;5;41;6.453293599999999;51.9137436
7071;3,74219;256;6.3780939;51.8939603
7075;4,94915;59;6.3313348;51.9097591
7076;4,89286;28;6.3530684;51.88735500000001
7077;5;19;6.3193695;51.8573383
7078;5;39;6.383209099999999;51.8432784
7081;4,18519;135;6.3615195;51.8656731
7083;5;18;6.4076433;51.8764313
7084;4,975;40;6.4592528;51.8815653
7091;3,94231;208;6.4860758;51.8668205
7095;5;48;6.501566899999999;51.8898466
7101;2,71681;339;6.7200985;51.9705137
7102;3,55752;113;6.6948039;51.9639838
7103;3;172;6.7172318;51.9866275
7104;5;56;6.7129254;52.01080529999999
7105;5;16;6.758503399999999;52.002875
7106;5;20;6.806917599999999;51.9788089
7107;5;28;6.7698806;51.9384239
7108;5;39;6.7193026;51.925388
7109;5;26;6.6630363;51.9445314
7113;5;12;6.753381500000001;51.9818974
7115;5;12;6.745710499999999;51.9504426
7119;5;15;6.658699599999999;51.9686925
7121;3,85833;240;6.6179916;51.9258262
7122;4,26957;230;6.559267999999999;51.93443079999999
7123;4;28;6.594148;51.9178718
7126;5;52;6.6257131;51.943985
7131;3,60284;282;6.5662769;51.9924975
7132;4,10526;57;6.5639008;51.9753532
7134;5;40;6.619692;51.9895021
7135;5;38;6.5104276;51.9849709
7136;5;64;6.5178394;52.016462
7137;5;50;6.597982600000001;52.01199279999999
7141;3,66176;272;6.6188777;52.04273670000001
7142;5;29;6.656503499999999;52.029972
7151;3,65351;228;6.626016;52.1008905
7152;4,28571;112;6.674588399999999;52.0768461
7156;5;106;6.5624227;52.0618642
7157;5;49;6.7279097;52.1004345
7161;4,01;300;6.5824111;52.1459541
7165;5;38;6.6466096;52.1583356
7201;2,02283;219;6.1969389;52.1415659
7202;4,45833;24;6.1957675;52.1589384
7203;3,5942;138;6.2146135;52.1526188
7204;1,78261;276;6.2110656;52.1368275
7205;4,34247;73;6.1667207;52.1498092
7206;2,96124;129;6.1953637;52.1270044
7207;3,30286;175;6.2341997;52.1196305
7211;5;141;6.2287781;52.17051679999999
7213;5;162;6.193419;52.1936968
7214;5;100;6.2233341;52.2214411
7215;5;35;6.239841999999999;52.2045737
7216;5;17;6.3182782;52.2217219
